Harvest Hope Community Food Bank  |  Distribution History,,,,,,,,,
"To log a distribution: enter Date (col B), Pantry ID (col C), Item ID (col E), and Qty Distributed (col I). Other fields fill automatically.",,,,,,,,,
DIST-1303,03/25/2026,PP002,St. Augustine's Shelter Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),7,
DIST-1304,03/25/2026,PP002,St. Augustine's Shelter Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),4,
DIST-1305,03/25/2026,PP002,St. Augustine's Shelter Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),3,
DIST-1306,03/25/2026,PP002,St. Augustine's Shelter Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),3,
DIST-1307,03/25/2026,PP002,St. Augustine's Shelter Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),11,
DIST-1279,03/27/2026,PP002,St. Augustine's Shelter Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,7,
DIST-1280,03/27/2026,PP002,St. Augustine's Shelter Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),6,
DIST-1281,03/27/2026,PP002,St. Augustine's Shelter Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),9,
DIST-1282,03/27/2026,PP002,St. Augustine's Shelter Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,3,
DIST-1283,03/27/2026,PP002,St. Augustine's Shelter Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),4,
DIST-1284,03/27/2026,PP001,Riverside Community Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,16,
DIST-1285,03/27/2026,PP001,Riverside Community Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),16,
DIST-1286,03/27/2026,PP001,Riverside Community Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),7,
DIST-1287,03/27/2026,PP001,Riverside Community Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),6,
DIST-1288,03/27/2026,PP001,Riverside Community Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),7,
DIST-1289,03/27/2026,PP001,Riverside Community Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,10,
DIST-1261,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),11,
DIST-1262,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),5,
DIST-1263,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),10,
DIST-1264,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),6,
DIST-1265,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),2,
DIST-1266,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),4,
DIST-1267,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),1,
DIST-1268,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),9,
DIST-1269,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),7,
DIST-1270,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),1,
DIST-1271,03/28/2026,PP002,St. Augustine's Shelter Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),6,
DIST-1272,03/28/2026,PP003,Maplewood Senior Center,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),3,
DIST-1273,03/28/2026,PP003,Maplewood Senior Center,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),3,
DIST-1274,03/28/2026,PP003,Maplewood Senior Center,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),1,
DIST-1275,03/28/2026,PP003,Maplewood Senior Center,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),5,
DIST-1276,03/28/2026,PP003,Maplewood Senior Center,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),2,
DIST-1277,03/28/2026,PP003,Maplewood Senior Center,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,2,
DIST-1278,03/28/2026,PP003,Maplewood Senior Center,FI001,Canned Tuna,Canned Protein,Can (5 oz),4,
DIST-1308,04/03/2026,PP003,Maplewood Senior Center,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,1,
DIST-1309,04/03/2026,PP003,Maplewood Senior Center,FI001,Canned Tuna,Canned Protein,Can (5 oz),7,
DIST-1310,04/03/2026,PP003,Maplewood Senior Center,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),3,
DIST-1311,04/03/2026,PP003,Maplewood Senior Center,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),5,
DIST-1312,04/03/2026,PP003,Maplewood Senior Center,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),5,
DIST-1313,04/03/2026,PP003,Maplewood Senior Center,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),7,
DIST-1314,04/03/2026,PP003,Maplewood Senior Center,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),4,
DIST-1327,04/04/2026,PP003,Maplewood Senior Center,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),5,
DIST-1328,04/04/2026,PP003,Maplewood Senior Center,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),6,
DIST-1329,04/04/2026,PP003,Maplewood Senior Center,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),6,
DIST-1330,04/04/2026,PP003,Maplewood Senior Center,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),2,
DIST-1331,04/04/2026,PP003,Maplewood Senior Center,FI004,Canned Black Beans,Canned Protein,Can (15 oz),5,
DIST-1332,04/04/2026,PP003,Maplewood Senior Center,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),3,
DIST-1333,04/04/2026,PP003,Maplewood Senior Center,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),1,
DIST-1334,04/04/2026,PP003,Maplewood Senior Center,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),3,
DIST-1335,04/04/2026,PP003,Maplewood Senior Center,FI008,Canned Corn,Canned Vegetables,Can (15 oz),8,
DIST-1336,04/04/2026,PP003,Maplewood Senior Center,FI014,Canned Pears,Canned Fruit,Can (15 oz),4,
DIST-1315,04/06/2026,PP004,Oakdale School Family Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),8,
DIST-1316,04/06/2026,PP004,Oakdale School Family Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),2,
DIST-1317,04/06/2026,PP004,Oakdale School Family Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),5,
DIST-1318,04/06/2026,PP004,Oakdale School Family Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),10,
DIST-1319,04/06/2026,PP004,Oakdale School Family Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),6,
DIST-1320,04/06/2026,PP004,Oakdale School Family Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),9,
DIST-1321,04/06/2026,PP001,Riverside Community Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),12,
DIST-1322,04/06/2026,PP001,Riverside Community Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),7,
DIST-1323,04/06/2026,PP001,Riverside Community Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),7,
DIST-1324,04/06/2026,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),2,
DIST-1325,04/06/2026,PP001,Riverside Community Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),27,
DIST-1326,04/06/2026,PP001,Riverside Community Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),6,
DIST-1337,04/09/2026,PP001,Riverside Community Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),16,
DIST-1338,04/09/2026,PP001,Riverside Community Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),12,
DIST-1339,04/09/2026,PP001,Riverside Community Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),18,
DIST-1340,04/09/2026,PP001,Riverside Community Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),13,
DIST-1341,04/09/2026,PP001,Riverside Community Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),18,
DIST-1342,04/09/2026,PP001,Riverside Community Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,14,
DIST-1343,04/09/2026,PP001,Riverside Community Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),14,
DIST-1344,04/09/2026,PP003,Maplewood Senior Center,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),2,
DIST-1345,04/09/2026,PP003,Maplewood Senior Center,FI008,Canned Corn,Canned Vegetables,Can (15 oz),5,
DIST-1346,04/09/2026,PP003,Maplewood Senior Center,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),1,
DIST-1347,04/09/2026,PP003,Maplewood Senior Center,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,2,
DIST-1348,04/09/2026,PP003,Maplewood Senior Center,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),8,
DIST-1349,04/09/2026,PP003,Maplewood Senior Center,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),2,
DIST-1350,04/09/2026,PP003,Maplewood Senior Center,FI014,Canned Pears,Canned Fruit,Can (15 oz),4,
DIST-1351,04/09/2026,PP003,Maplewood Senior Center,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),7,
DIST-1352,04/09/2026,PP003,Maplewood Senior Center,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),1,
DIST-1353,04/09/2026,PP003,Maplewood Senior Center,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),5,
DIST-1354,04/09/2026,PP004,Oakdale School Family Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),4,
DIST-1355,04/09/2026,PP004,Oakdale School Family Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),16,
DIST-1356,04/09/2026,PP004,Oakdale School Family Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),13,
DIST-1357,04/09/2026,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),4,
DIST-1358,04/09/2026,PP004,Oakdale School Family Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),8,
DIST-1359,04/09/2026,PP004,Oakdale School Family Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),12,
DIST-1360,04/09/2026,PP004,Oakdale School Family Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),6,
DIST-1361,04/09/2026,PP004,Oakdale School Family Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),12,
DIST-1362,04/09/2026,PP004,Oakdale School Family Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),8,
DIST-1363,04/09/2026,PP004,Oakdale School Family Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),6,
DIST-1364,04/09/2026,PP004,Oakdale School Family Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),5,
DIST-1365,04/20/2026,PP001,Riverside Community Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),12,
DIST-1366,04/20/2026,PP001,Riverside Community Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),21,
DIST-1367,04/20/2026,PP001,Riverside Community Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),27,
DIST-1368,04/20/2026,PP001,Riverside Community Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,9,
DIST-1369,04/20/2026,PP001,Riverside Community Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),13,
DIST-1370,04/20/2026,PP001,Riverside Community Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),13,
DIST-1371,04/20/2026,PP001,Riverside Community Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),17,
DIST-1372,04/20/2026,PP001,Riverside Community Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),2,
DIST-1373,04/20/2026,PP001,Riverside Community Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),13,
DIST-1374,04/20/2026,PP003,Maplewood Senior Center,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),1,
DIST-1375,04/20/2026,PP003,Maplewood Senior Center,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),6,
DIST-1376,04/20/2026,PP003,Maplewood Senior Center,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),5,
DIST-1377,04/20/2026,PP003,Maplewood Senior Center,FI043,Bananas,Fresh Produce,Bunch (~7),2,
DIST-1378,04/20/2026,PP003,Maplewood Senior Center,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),5,
DIST-1379,04/21/2026,PP001,Riverside Community Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),4,
DIST-1380,04/21/2026,PP001,Riverside Community Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),14,
DIST-1381,04/21/2026,PP001,Riverside Community Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),17,
DIST-1382,04/21/2026,PP001,Riverside Community Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),18,
DIST-1383,04/21/2026,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),4,
DIST-1384,04/21/2026,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),12,
DIST-1385,04/21/2026,PP004,Oakdale School Family Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-1386,04/21/2026,PP004,Oakdale School Family Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),4,
DIST-1387,04/21/2026,PP004,Oakdale School Family Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),8,
DIST-1388,04/21/2026,PP004,Oakdale School Family Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),9,
DIST-1389,04/21/2026,PP004,Oakdale School Family Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),17,
DIST-1390,04/21/2026,PP004,Oakdale School Family Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),3,
DIST-1391,04/21/2026,PP004,Oakdale School Family Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),7,
DIST-1392,04/21/2026,PP004,Oakdale School Family Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),10,
DIST-1393,04/21/2026,PP004,Oakdale School Family Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),7,
DIST-1394,04/21/2026,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),6,
DIST-1413,04/23/2026,PP004,Oakdale School Family Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),7,
DIST-1414,04/23/2026,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),3,
DIST-1415,04/23/2026,PP004,Oakdale School Family Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-1416,04/23/2026,PP004,Oakdale School Family Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),6,
DIST-1417,04/23/2026,PP004,Oakdale School Family Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),4,
DIST-1395,04/27/2026,PP003,Maplewood Senior Center,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),7,
DIST-1396,04/27/2026,PP003,Maplewood Senior Center,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),6,
DIST-1397,04/27/2026,PP003,Maplewood Senior Center,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),2,
DIST-1398,04/27/2026,PP003,Maplewood Senior Center,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,2,
DIST-1399,04/27/2026,PP003,Maplewood Senior Center,FI004,Canned Black Beans,Canned Protein,Can (15 oz),3,
DIST-1400,04/27/2026,PP003,Maplewood Senior Center,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),4,
DIST-1401,04/27/2026,PP003,Maplewood Senior Center,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),3,
DIST-1402,04/27/2026,PP003,Maplewood Senior Center,FI008,Canned Corn,Canned Vegetables,Can (15 oz),10,
DIST-1403,04/27/2026,PP003,Maplewood Senior Center,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),5,
DIST-1404,04/27/2026,PP003,Maplewood Senior Center,FI042,Apples,Fresh Produce,Bag (3 lb),2,
DIST-1405,04/27/2026,PP001,Riverside Community Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),16,
DIST-1406,04/27/2026,PP001,Riverside Community Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),20,
DIST-1407,04/27/2026,PP001,Riverside Community Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),4,
DIST-1408,04/27/2026,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),3,
DIST-1409,04/27/2026,PP001,Riverside Community Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),10,
DIST-1410,04/27/2026,PP001,Riverside Community Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),9,
DIST-1411,04/27/2026,PP001,Riverside Community Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),5,
DIST-1412,04/27/2026,PP001,Riverside Community Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),18,
DIST-1423,04/30/2026,PP001,Riverside Community Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),11,
DIST-1424,04/30/2026,PP001,Riverside Community Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),19,
DIST-1425,04/30/2026,PP001,Riverside Community Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),5,
DIST-1426,04/30/2026,PP001,Riverside Community Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),15,
DIST-1427,04/30/2026,PP001,Riverside Community Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),18,
DIST-1428,04/30/2026,PP001,Riverside Community Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),15,
DIST-1429,04/30/2026,PP001,Riverside Community Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),13,
DIST-1430,04/30/2026,PP001,Riverside Community Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),21,
DIST-1431,04/30/2026,PP001,Riverside Community Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),11,
DIST-1432,04/30/2026,PP001,Riverside Community Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),13,
DIST-1433,04/30/2026,PP001,Riverside Community Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),25,
DIST-1434,04/30/2026,PP001,Riverside Community Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),13,
DIST-1435,04/30/2026,PP002,St. Augustine's Shelter Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),1,
DIST-1436,04/30/2026,PP002,St. Augustine's Shelter Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),2,
DIST-1437,04/30/2026,PP002,St. Augustine's Shelter Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),3,
DIST-1438,04/30/2026,PP002,St. Augustine's Shelter Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),7,
DIST-1439,04/30/2026,PP002,St. Augustine's Shelter Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),8,
DIST-1418,05/02/2026,PP001,Riverside Community Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),8,
DIST-1419,05/02/2026,PP001,Riverside Community Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-1420,05/02/2026,PP001,Riverside Community Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),23,
DIST-1421,05/02/2026,PP001,Riverside Community Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),7,
DIST-1422,05/02/2026,PP001,Riverside Community Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),25,
DIST-1440,05/04/2026,PP002,St. Augustine's Shelter Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),7,
DIST-1441,05/04/2026,PP002,St. Augustine's Shelter Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),6,
DIST-1442,05/04/2026,PP002,St. Augustine's Shelter Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),1,
DIST-1443,05/04/2026,PP002,St. Augustine's Shelter Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),9,
DIST-1444,05/04/2026,PP002,St. Augustine's Shelter Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),2,
DIST-1445,05/04/2026,PP002,St. Augustine's Shelter Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),1,
DIST-1446,05/04/2026,PP002,St. Augustine's Shelter Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),2,
DIST-1457,05/07/2026,PP001,Riverside Community Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),14,
DIST-1458,05/07/2026,PP001,Riverside Community Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),24,
DIST-1459,05/07/2026,PP001,Riverside Community Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),7,
DIST-1460,05/07/2026,PP001,Riverside Community Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),30,
DIST-1461,05/07/2026,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),4,
DIST-1462,05/07/2026,PP001,Riverside Community Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-1463,05/07/2026,PP001,Riverside Community Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),11,
DIST-1464,05/07/2026,PP004,Oakdale School Family Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-1465,05/07/2026,PP004,Oakdale School Family Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),6,
DIST-1466,05/07/2026,PP004,Oakdale School Family Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),9,
DIST-1467,05/07/2026,PP004,Oakdale School Family Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),9,
DIST-1468,05/07/2026,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),11,
DIST-1469,05/07/2026,PP004,Oakdale School Family Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),14,
DIST-1470,05/07/2026,PP004,Oakdale School Family Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),4,
DIST-1471,05/07/2026,PP004,Oakdale School Family Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),8,
DIST-1472,05/07/2026,PP004,Oakdale School Family Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),2,
DIST-1473,05/07/2026,PP004,Oakdale School Family Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),10,
DIST-1474,05/07/2026,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),6,
DIST-1475,05/07/2026,PP004,Oakdale School Family Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),4,
DIST-1447,05/08/2026,PP001,Riverside Community Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),10,
DIST-1448,05/08/2026,PP001,Riverside Community Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),15,
DIST-1449,05/08/2026,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),4,
DIST-1450,05/08/2026,PP001,Riverside Community Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),4,
DIST-1451,05/08/2026,PP001,Riverside Community Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),5,
DIST-1452,05/08/2026,PP001,Riverside Community Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),29,
DIST-1453,05/08/2026,PP001,Riverside Community Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),3,
DIST-1454,05/08/2026,PP001,Riverside Community Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),5,
DIST-1455,05/08/2026,PP001,Riverside Community Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),6,
DIST-1456,05/08/2026,PP001,Riverside Community Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),13,
DIST-1476,05/09/2026,PP003,Maplewood Senior Center,FI023,Breakfast Cereal,Breakfast,Box (18 oz),2,
DIST-1477,05/09/2026,PP003,Maplewood Senior Center,FI019,Pasta - Penne,Dry Goods,Box (16 oz),4,
DIST-1478,05/09/2026,PP003,Maplewood Senior Center,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),6,
DIST-1479,05/09/2026,PP003,Maplewood Senior Center,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),8,
DIST-1480,05/09/2026,PP003,Maplewood Senior Center,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,4,
DIST-1481,05/09/2026,PP003,Maplewood Senior Center,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),1,
DIST-1482,05/09/2026,PP001,Riverside Community Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),16,
DIST-1483,05/09/2026,PP001,Riverside Community Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),20,
DIST-1484,05/09/2026,PP001,Riverside Community Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),9,
DIST-1485,05/09/2026,PP001,Riverside Community Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,7,
DIST-1486,05/09/2026,PP001,Riverside Community Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),19,
DIST-1487,05/09/2026,PP001,Riverside Community Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),15,
DIST-1488,05/09/2026,PP001,Riverside Community Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),14,
DIST-1489,05/09/2026,PP001,Riverside Community Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),8,
DIST-1490,05/13/2026,PP004,Oakdale School Family Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),6,
DIST-1491,05/13/2026,PP004,Oakdale School Family Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),16,
